level|digitalId|txId|reqTxId|zone|brand|prdType|sourceSystem|reqIP|thread|mode|logger|message
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonlib.filter.ControllerFilter|"Received Endpoint: GET http://localhost:8081/reward/v1/shelf/getSectionHeader, Headers : x-tx-id:trueapp20260520093553254851; authorization:Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjbGllbnRJZCI6InRydWVhcHB1YXQiLCJhcGlJZCI6IjJhZjh8MjIyZTB8MjcxMDB8MzBkNDB8NGUyMHw5YzQwfDB8MmVlMHxlYTYwfDE4NmEwfDFhZGIwfDI0OWYwfDFmYmQwfDI3MTB8NzUzMHwxMTE3MHxjMzUwfDE1ZjkwIiwibWV0aG9kIjoiU1dJVENIX0xPR0lOIiwiY3VzdG9tZXJJbmZvIjp7ImRpZ2l0YWxJZCI6IjkzOTNjMTM2ZjkzNDhiYWRlZmIwNjQ5YTE2M2JlNzQ5IiwicHJvZHVjdElkIjoiWkRWQkVEeE8xb2w1M211SXowOGZWaTZjQUVkZUJ2dTlKbDJ0T2RjYTdzUT0iLCJwcm9kdWN0QnJhbmQiOiJUTUgiLCJwcm9kdWN0VHlwZSI6IlBSRVBBSUQiLCJwcm9kdWN0U2VnbWVudCI6IlRVQyIsImN1c3RvbWVyVHlwZSI6IklOREkiLCJhY2N0U3ViVHlwZSI6IlBSRSIsImh5YnJpZEZsYWciOiJOIn0sInBhcmVudEluZm8iOnsiZGlnaXRhbElkIjoiOTM5M2MxMzZmOTM0OGJhZGVmYjA2NDlhMTYzYmU3NDkiLCJwcm9kdWN0SWQiOiJlQW1RSHlWUnliNGtpdFBCaVkzM3Y0Q29rV1lZYytpdFFYVy9kdi9EbHFNPSIsInByb2R1Y3RCcmFuZCI6IlRNSCIsInByb2R1Y3RUeXBlIjoiUFJFUEFJRCIsInByb2R1Y3RTZWdtZW50IjoiVFVDIiwiY3VzdG9tZXJUeXBlIjoiSU5ESSIsImFjY3RTdWJUeXBlIjoiUFJFIiwiaHlicmlkRmxhZyI6Ik4ifSwic2lkIjoiNzBhNmNlNjctNi0zLS04OS04LTI4LTIyOGFjOWU5OC0iLCJqdGkiOiI1YmY0ZWFhMC1iMGI0LTQxMjEtOTgzMy00NjE3MTIwYjQ5NjgiLCJpYXQiOjE3NzkyNDIzOTUsImlzcyI6InRydWVhcHAtY29tbW9uYmUtYXV0aGVuLWRlcGxveS1jNTdmYjY3OWIta2x3MngiLCJhdWQiOiJ0cnVlYXBwdWF0IiwiZXhwIjoxNzc5MzI4Nzk1fQ.fS1Oth7o1evqpE6kXhKLPEUtO1L24bA5QPTSrCuBZiE; user-agent:Dart/3.10 (dart:io); sourcesystemid:trueapp; sessionid:70a6ce67-6-3--89-8-28-228ac9e98-; deviceid:3E0CC7CA-5543-48C1-B0B6-4F9BDE40806C; platform:IOS; language:TH; version:11.0502.0; x-app-meta:eyJ2IjoiMS4wIiwiYXBwIjp7ImlkIjoidGguY28udHJ1ZWNvcnAuYmV0YSIsInYiOiIxMS4wNTAyLjAiLCJzcyI6InRydWVhcHAifSwiZGV2aWNlIjp7ImlkIjoiM0UwQ0M3Q0EtNTU0My00OEMxLUIwQjYtNEY5QkRFNDA4MDZDIiwicGYiOiJJT1MiLCJ2IjoiMjYuNC4yIiwiZGkiOiJpUGhvbmUxNywzIiwibW4iOiJpUGhvbmUiLCJiciI6IkFwcGxlIiwiamIiOiJmYWxzZSIsImVtIjoiZmFsc2UiLCJudCI6Im1vYmlsZSIsImRtIjoiZmFsc2UiLCJsYSI6IiIsImxvIjoiIn0sInVzZXIiOnsibCI6IlRIIiwic2kiOiI3MGE2Y2U2Ny02LTMtLTg5LTgtMjgtMjI4YWM5ZTk4LSIsImRndCI6IjkzOTNjMTM2ZjkzNDhiYWRlZmIwNjQ5YTE2M2JlNzQ5In19; x-customer-profile:{""clientId"":""trueappuat"",""apiId"":""2af8|222e0|27100|30d40|4e20|9c40|0|2ee0|ea60|186a0|1adb0|249f0|1fbd0|2710|7530|11170|c350|15f90"",""method"":""SWITCH_LOGIN"",""customerInfo"":{""digitalId"":""9393c136f9348badefb0649a163be749"",""productId"":""ZDVBEDxO1ol53muIz08fVi6cAEdeBvu9Jl2tOdca7sQ="",""productBrand"":""TMH"",""productType"":""PREPAID"",""productSegment"":""TUC"",""customerType"":""INDI"",""acctSubType"":""PRE"",""hybridFlag"":""N""},""parentInfo"":{""digitalId"":""9393c136f9348badefb0649a163be749"",""productId"":""eAmQHyVRyb4kitPBiY33v4CokWYYc+itQXW/dv/DlqM="",""productBrand"":""TMH"",""productType"":""PREPAID"",""productSegment"":""TUC"",""customerType"":""INDI"",""acctSubType"":""PRE"",""hybridFlag"":""N""},""sid"":""70a6ce67-6-3--89-8-28-228ac9e98-"",""jti"":""5bf4eaa0-b0b4-4121-9833-4617120b4968"",""iat"":1779242395,""iss"":""trueapp-commonbe-authen-deploy-c57fb679b-klw2x"",""aud"":""trueappuat"",""exp"":1779328795}; accept-encoding:gzip, x-gzip, deflate; host:localhost:8081; connection:keep-alive; "
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonapi.reward.aspect.SwapForLoggingAspect|========= aroundClearCacheTransaction =========
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonapi.reward.transaction.ShelfTransaction|TransactionResult getSectionHeader
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonapi.reward.transaction.ShelfTransaction|prepair data
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonapi.reward.common.utils.RewardUtill|start process handle language with and langFront is TH
DEBUG|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|org.hibernate.SQL|"
    select
        rsc1_0.id,
        rsc1_0.config_code,
        rsc1_0.config_group,
        rsc1_0.created_by,
        rsc1_0.created_date,
        rsc1_0.description,
        rsc1_0.modified_by,
        rsc1_0.modified_date,
        rsc1_0.value 
    from
        rwd_system_config rsc1_0 
    where
        rsc1_0.config_code=? 
        and rsc1_0.config_group=? 
    fetch
        first ? rows only"
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonapi.reward.common.utils.RewardUtill|"system config is {""id"":166,""configCode"":""DEFAULT_LANG"",""configGroup"":""FIX"",""description"":""Default privilege language for TrueApp"",""value"":""FRONT"",""createdBy"":""ADMIN"",""createdDate"":""Oct 17, 2024, 11:03:18 AM"",""modifiedBy"":""Jobeda Nur Akhi"",""modifiedDate"":""Oct 29, 2024, 4:35:36 AM""}"
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonapi.reward.common.utils.RewardUtill|end process handle language with response is TH
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonapi.reward.service.section.SectionService|Redis Key: S202506-063:getSectionHeader:TRUE:TH
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonapi.reward.redis.RedisCacheService|RedisCacheService get -> key: S202506-063:getSectionHeader:TRUE:TH
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonapi.reward.service.section.SectionService|Get shelf Service. : S202506-063
DEBUG|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|org.hibernate.SQL|"
    select
        rsc1_0.id,
        rsc1_0.config_code,
        rsc1_0.config_group,
        rsc1_0.created_by,
        rsc1_0.created_date,
        rsc1_0.description,
        rsc1_0.modified_by,
        rsc1_0.modified_date,
        rsc1_0.value 
    from
        rwd_system_config rsc1_0 
    where
        rsc1_0.config_code=? 
        and rsc1_0.config_group=? 
    fetch
        first ? rows only"
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonapi.reward.service.ShelfSectionHeaderService|maxRow = 16
DEBUG|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|org.hibernate.SQL|"
    select
        rsc1_0.id,
        rsc1_0.config_code,
        rsc1_0.config_group,
        rsc1_0.created_by,
        rsc1_0.created_date,
        rsc1_0.description,
        rsc1_0.modified_by,
        rsc1_0.modified_date,
        rsc1_0.value 
    from
        rwd_system_config rsc1_0 
    where
        rsc1_0.config_code=?"
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonapi.reward.service.ShelfSectionHeaderService|usecmscontent = Y
DEBUG|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|org.hibernate.SQL|"
    select
        count(rsd1_0.id) 
    from
        rwd_section_detail rsd1_0 
    where
        rsd1_0.section_id=?"
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonapi.reward.service.ShelfSectionHeaderService|total_section_detail = 7
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonapi.reward.service.ShelfSectionHeaderService|getSectionHeader cvgList size = 0 
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonapi.reward.service.ShelfSectionHeaderService|getSectionHeader totalSectionDetail != 1 
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonapi.reward.service.ShelfSectionHeaderService|getSectionHeaderDataFromDatabase
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonapi.reward.cms.jpa.service.ShelfCmsService|Fetching section header for sectionId: S202506-063, lang: TH, brand: TRUE
DEBUG|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|org.hibernate.SQL|"
    SELECT
        b.section_id,
        b.priority,
        b.seq_no,
        b.item_name,
        a.brand_code,
        b.item_icon,
        b.item_image1x1,
        b.item_image4x3,
        b.item_image16x9,
        b.item_image9x16,
        b.item_type_code,
        b.item_subtype,
        b.shelf_type_code,
        b.item_mapping,
        b.item_mapping2,
        b.dummy_flag,
        (SELECT
            s.item_display_name         
        FROM
            rwd_section_detail_display_name s         
        WHERE
            s.section_id = b.section_id           
            AND  s.seq_no = b.seq_no           
            AND  s.lang = ?) AS item_display_name,
        (SELECT
            s.item_display_name         
        FROM
            rwd_section_detail_display_name s         
        WHERE
            s.section_id = b.section_id           
            AND  s.seq_no = b.seq_no           
            AND  s.lang = 'EN') AS item_display_name_en,
        (SELECT
            rsdn.section_display_name         
        FROM
            rwd_section_display_name rsdn         
        WHERE
            rsdn.section_id = b.section_id           
            AND  rsdn.lang = ?) AS section_display_name,
        (SELECT
            rsdn.section_display_name         
        FROM
            rwd_section_display_name rsdn         
        WHERE
            rsdn.section_id = b.section_id           
            AND  rsdn.lang = 'EN') AS section_display_name_en,
        (SELECT
            rsdc.content         
        FROM
            rwd_section_detail_content rsdc         
        WHERE
            rsdc.section_id = b.section_id           
            AND  rsdc.seq_no = b.seq_no           
            AND  rsdc.lang = ?) AS content,
        (SELECT
            rsdc.content         
        FROM
            rwd_section_detail_content rsdc         
        WHERE
            rsdc.section_id = b.section_id           
            AND  rsdc.seq_no = b.seq_no           
            AND  rsdc.lang = 'EN') AS content_en 
    FROM
        rwd_section a        
    INNER JOIN
        rwd_section_detail b 
            ON a.section_id = b.section_id 
    WHERE
        a.section_id = ?   
        AND  a.brand_code = ? 
    ORDER BY
        b.priority"
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonapi.reward.service.ShelfSectionHeaderService|get shelf info from db = 7 item(s)
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonapi.reward.service.ShelfSectionHeaderService|isPersonalize = false is TMHorDTAC true max row 16 
INFO|9393c136f9348badefb0649a163be749|trueapp20260520093553256673|trueapp20260520093553254851|UAT|TMH|PREPAID|trueapp|127.0.0.1|trueapp|TMH|http-nio-8081-exec-25|Sync|th.co.truecorp.commonapi.reward.service.ShelfSectionHeaderService|mapSectionHeaderDataFromDatabase
